participant_id,frame_id,cognitive_load_label,environment_info,happy,sad,angry,fear,disgust,surprise,neutral
P01,0,high,dim_light_classroom,1.2932598e-05,0.005185295,0.0028233111,0.0028998584,3.20973e-10,2.4772555e-05,0.9890539
P01,1,high,dim_light_classroom,7.1583345e-05,0.0136418585,0.005174035,0.0048562638,1.4864147e-08,4.790695e-05,0.9762083
P01,2,high,dim_light_classroom,0.0005067244,0.04361517,0.012872552,0.018537076,1.2980193e-07,0.0002722001,0.9241962
P01,3,high,dim_light_classroom,2.7191034e-05,0.013087969,0.0020476016,0.003329843,4.691659e-10,1.866243e-05,0.9814888
P01,4,high,dim_light_classroom,0.00020606125,0.09921713,0.013846349,0.0235718,2.643456e-07,5.9024358e-05,0.86309934
P01,5,high,dim_light_classroom,6.772487e-05,0.051235806,0.0113447085,0.013458098,1.392348e-07,3.870811e-05,0.9238548
P01,6,high,dim_light_classroom,3.991733e-05,0.015455785,0.0024520396,0.004139489,7.063279e-10,2.058371e-05,0.97789216
P01,7,high,dim_light_classroom,0.0001428389,0.1033201,0.015789721,0.03296364,2.0294443e-07,5.8817175e-05,0.8477247
P01,8,high,dim_light_classroom,9.530835e-05,0.029984476,0.0039582727,0.008086355,2.5013684e-09,4.092099e-05,0.9578346
P01,9,high,dim_light_classroom,4.7861264e-05,0.01639232,0.0036468254,0.00599623,1.1215082e-09,4.1907402e-05,0.97387475
P01,10,high,dim_light_classroom,0.00034260852,0.0431226,0.0068345224,0.011194558,1.2519122e-07,0.00010204046,0.93840355
P01,11,high,dim_light_classroom,2.5365493e-05,0.007629039,0.0029816744,0.0024652125,5.99782e-10,2.7687865e-05,0.986871
P01,12,high,dim_light_classroom,3.1734526e-05,0.027913267,0.010451528,0.008298939,3.1017862e-08,2.0643081e-05,0.95328385
P01,13,high,dim_light_classroom,1.6518567e-05,0.01641499,0.0059336005,0.0036527333,3.6470085e-09,1.3302516e-05,0.97396886
P01,14,high,dim_light_classroom,3.654043e-05,0.010339029,0.0027692933,0.0033424748,8.422423e-10,3.2217802e-05,0.98348045
P01,15,high,dim_light_classroom,3.2844135e-05,0.018388705,0.009919837,0.0070069665,2.3569468e-08,3.935565e-05,0.96461225
P01,16,high,dim_light_classroom,0.00020685125,0.013886617,0.0029657898,0.009261841,2.1026727e-08,4.003496e-05,0.97363883
P01,17,high,dim_light_classroom,1.0996144e-05,0.003819091,0.0007193315,0.001207536,1.8976404e-10,8.8518226e-07,0.9942421
P01,18,high,dim_light_classroom,7.225509e-05,0.008915572,0.0015495514,0.00453649,1.139834e-09,1.91587e-05,0.984907
P01,19,high,dim_light_classroom,5.4111766e-05,0.01082112,0.003135577,0.0041823587,2.1800888e-08,4.838791e-06,0.9818019
P01,20,high,dim_light_classroom,1.9956566e-05,0.004065102,0.00068776903,0.0014043989,2.756771e-10,2.219848e-06,0.99382055
P01,21,high,dim_light_classroom,0.00013378182,0.018805448,0.0024683466,0.0053552347,6.1446297e-09,1.6661592e-05,0.9732205
P01,22,high,dim_light_classroom,7.846968e-05,0.006643481,0.000555988,0.0023415359,2.2513744e-10,1.2174878e-05,0.99036837
P01,23,high,dim_light_classroom,1.2341289e-05,0.004870757,0.00021222854,0.0009864388,1.27133234e-11,5.3612763e-07,0.9939177
P01,24,high,dim_light_classroom,2.5072091e-05,0.003789192,0.00071774557,0.001642356,3.4989994e-10,4.8391257e-06,0.9938209
P01,25,high,dim_light_classroom,4.6644764e-05,0.0075798184,0.000833015,0.0022854563,1.4777706e-09,3.9161514e-06,0.9892512
