participant_id,frame_id,cognitive_load_label,environment_info,happy,sad,angry,fear,disgust,surprise,neutral
P01,0,high,low_light_classroom,0.00013211997,0.017404564,3.6417339e-06,0.57316107,5.943735e-19,0.4061787,0.003119938
P01,1,high,low_light_classroom,3.1629723e-05,4.8763013e-05,8.904182e-06,4.6585497e-05,2.4146573e-13,7.886372e-05,0.99978524
P01,2,high,low_light_classroom,0.0009883427,9.1169306e-05,8.881997e-05,0.0019193521,9.352461e-12,0.035210438,0.96170187
P01,3,high,low_light_classroom,0.4840385,6.4855805e-09,1.1612363e-08,0.16450669,1.07610875e-23,0.3513979,5.691305e-05
P01,4,high,low_light_classroom,0.4840385,6.4855805e-09,1.1612363e-08,0.16450669,1.07610875e-23,0.3513979,5.691305e-05
P01,5,high,low_light_classroom,0.00027282164,2.735283e-07,0.96654665,0.02865593,2.1840069e-20,5.466182e-07,0.004523777
P01,6,high,low_light_classroom,0.0014520293,0.0004098294,0.0005338934,0.01036148,7.473785e-10,0.07610983,0.911133
P01,7,high,low_light_classroom,0.05474147,0.020604711,0.0017424788,0.00509783,8.2120647e-07,0.0007070711,0.9171056
P01,8,high,low_light_classroom,0.08727732,0.030890046,0.0043642563,0.012417257,1.1305743e-06,0.001475963,0.8635741
P01,9,high,low_light_classroom,0.99844927,6.008536e-11,3.0015985e-07,5.9721216e-08,2.8421403e-28,2.3234836e-08,0.0015503614
P01,10,high,low_light_classroom,0.99999994,6.86318e-14,1.590093e-08,4.1905013e-13,2.2655137e-32,4.2559178e-16,8.46799e-08
P01,11,high,low_light_classroom,0.99999994,2.9878392e-13,6.268066e-08,5.3486702e-14,1.11972376e-32,3.3498714e-18,6.4527894e-09
P01,12,high,low_light_classroom,0.00044242322,0.009604084,0.0028979322,0.00039607668,3.1536405e-08,1.0510874e-05,0.9866489
P01,13,high,low_light_classroom,0.0006833774,0.011167029,0.0025397998,0.00045899156,4.686175e-08,1.7182152e-05,0.9851335
P01,14,high,low_light_classroom,0.0018791049,0.010732349,0.0014399281,0.0008598153,1.2032744e-07,4.177017e-05,0.98504686
P01,15,high,low_light_classroom,0.00031199682,0.0068602515,0.0015438577,0.00033417172,2.8702905e-08,2.4682586e-05,0.9909249
P01,16,high,low_light_classroom,0.00031199682,0.0068602515,0.0015438577,0.00033417172,2.8702905e-08,2.4682586e-05,0.9909249
P01,17,high,low_light_classroom,7.776187e-05,0.008168054,0.0013976814,0.0006051868,5.0109314e-08,1.2940314e-05,0.9897382
P01,18,high,low_light_classroom,0.99999857,7.9971555e-13,2.4916676e-07,3.5912688e-12,2.9485605e-29,2.767128e-14,1.1776772e-06
P01,19,high,low_light_classroom,0.99995154,8.947697e-11,2.008886e-06,1.0452623e-09,4.472582e-27,7.38084e-11,4.6452507e-05
P01,20,high,low_light_classroom,0.0016973071,0.059467446,0.0072116326,0.007986238,2.2058694e-06,0.00016800794,0.92346716
P01,21,high,low_light_classroom,0.00059167715,0.0010731805,0.510473,0.4878558,5.8791014e-22,8.5033786e-12,6.3234493e-06
P01,22,high,low_light_classroom,0.9995234,1.6738273e-06,2.4622454e-15,0.00043691078,2.8228275e-15,9.911485e-14,3.80139e-05
P01,23,high,low_light_classroom,0.016898246,0.28482026,0.076797955,0.04415247,5.2976844e-05,0.0010439144,0.57623416
P01,24,high,low_light_classroom,0.016898246,0.28482026,0.076797955,0.04415247,5.2976844e-05,0.0010439144,0.57623416
P01,25,high,low_light_classroom,0.12529296,0.5531723,0.051249612,0.07526803,6.5345674e-05,0.0033940484,0.19155766
P01,26,high,low_light_classroom,0.019332454,0.5022196,0.060767695,0.12379995,0.00012827391,0.0012659191,0.29248604
P01,27,high,low_light_classroom,0.03141483,0.14017363,0.121492825,0.04834667,2.4337161e-05,0.0015125908,0.65703523
P01,28,high,low_light_classroom,0.035647057,0.32520798,0.12914489,0.073970966,0.00012545315,0.0009832963,0.43492034
P01,29,high,low_light_classroom,0.013612986,0.022524023,0.026250822,0.0075829704,1.7426738e-06,0.0013491249,0.92867833
P01,30,high,low_light_classroom,0.05465798,0.30178747,0.038468745,0.04700747,1.7794053e-05,0.0011049175,0.55695564
P01,31,high,low_light_classroom,0.05465798,0.30178747,0.038468745,0.04700747,1.7794053e-05,0.0011049175,0.55695564
P01,32,high,low_light_classroom,0.095317274,0.00048056603,1.107033e-06,0.8974034,7.970123e-09,1.3885078e-06,0.0067962543
P01,33,high,low_light_classroom,0.10275423,0.00066979305,3.902511e-06,0.89042366,1.6162096e-08,1.5285339e-06,0.0061468645
P01,34,high,low_light_classroom,0.07329539,0.0015946572,2.4627994e-05,0.9175308,6.573677e-08,1.3957327e-06,0.00755319
P01,35,high,low_light_classroom,0.050976906,0.003061226,5.978998e-05,0.93933046,1.7867914e-07,1.0856e-06,0.006570397
P01,36,high,low_light_classroom,0.051469337,0.0039575105,4.7619465e-05,0.93871963,1.3258907e-07,7.106934e-07,0.0058050547
P01,37,high,low_light_classroom,0.09129875,0.0021937855,1.1249654e-05,0.89246535,1.4657986e-08,1.6909934e-06,0.014029159
P01,38,high,low_light_classroom,0.05321263,0.0024911426,8.273464e-06,0.9274343,1.18511165e-08,2.130164e-06,0.01685146
P01,39,high,low_light_classroom,0.052792374,0.002854409,6.3337766e-06,0.9349835,1.3750617e-08,1.311754e-06,0.009362036
P01,40,high,low_light_classroom,0.0014308668,0.08836914,0.019724747,0.009436547,9.13832e-06,5.13626e-05,0.88097817
P01,41,high,low_light_classroom,0.0014308668,0.08836914,0.019724747,0.009436547,9.13832e-06,5.13626e-05,0.88097817
P01,42,high,low_light_classroom,0.026734028,0.0056649433,2.1157646e-05,0.9583658,2.7828085e-08,9.764022e-07,0.009213016
P01,43,high,low_light_classroom,0.02089307,0.006689632,3.2831806e-05,0.96704787,6.014178e-08,4.030705e-07,0.005336116
P01,44,high,low_light_classroom,0.035356235,0.0012300462,3.9274382e-06,0.96301764,6.7028e-07,1.2276915e-07,0.00039137425
P01,45,high,low_light_classroom,0.026356976,0.00035390657,6.0541186e-07,0.9707172,1.7917483e-06,1.50347e-06,0.0025680638
P01,46,high,low_light_classroom,0.7191614,1.9187273e-06,2.1591799e-07,0.26854238,1.599319e-08,0.011962925,0.00033122647
P01,47,high,low_light_classroom,0.022939732,5.4391498e-05,6.870047e-07,0.94557434,2.9099608e-06,0.00014344964,0.031284425
P01,48,high,low_light_classroom,0.05244289,1.1295894e-05,3.9211436e-08,0.9400503,1.4286232e-06,3.8662283e-06,0.007490136
P01,49,high,low_light_classroom,0.03655681,1.588514e-05,2.2321052e-07,0.9629907,1.8331584e-06,1.3009749e-07,0.00043426405
P01,50,high,low_light_classroom,0.028799135,1.35147675e-05,9.864379e-08,0.970811,8.780237e-07,6.9890774e-08,0.00037536566
P01,51,high,low_light_classroom,0.07865924,6.9729563e-06,8.611083e-08,0.9211192,3.1582195e-07,4.3878803e-08,0.00021414088
P01,52,high,low_light_classroom,0.080693744,6.588373e-06,6.364651e-08,0.918834,3.0685493e-07,1.1540975e-07,0.00046523465
P01,53,high,low_light_classroom,0.3916313,5.78937e-06,3.7402838e-08,0.60815203,1.730737e-07,1.4432845e-08,0.00021061902
P01,54,high,low_light_classroom,0.3869122,3.0555035e-05,2.714374e-06,0.6093639,4.713907e-07,6.3072673e-07,0.0036895412
P01,55,high,low_light_classroom,0.089277655,3.729742e-05,1.0505442e-05,0.90556747,7.286833e-07,3.4791115e-05,0.0050715543
P01,56,high,low_light_classroom,0.99974936,1.1318853e-09,8.591193e-10,0.00015134754,3.1718887e-14,9.3541166e-05,5.806954e-06
P01,57,high,low_light_classroom,0.94029975,2.779751e-07,4.9853895e-07,0.008986228,4.6665166e-10,0.050188016,0.0005252153
P01,58,high,low_light_classroom,0.8679052,2.2396773e-06,1.6526728e-06,0.10278725,3.5973322e-08,0.014001924,0.015301723
P01,59,high,low_light_classroom,0.54608727,5.0732666e-05,1.5357649e-06,0.43357703,1.2890663e-07,0.0010704444,0.019212872
P01,60,high,low_light_classroom,0.14211164,0.0009016677,3.124098e-06,0.85224456,6.1561465e-08,1.4916336e-05,0.004724065
P01,61,high,low_light_classroom,0.7517164,0.000835453,3.90885e-06,0.24716617,1.0703479e-08,7.568717e-07,0.00027723375
P01,62,high,low_light_classroom,0.36679295,0.0021941254,5.529661e-07,0.6136284,1.6385265e-10,0.00014090152,0.017243112
P01,63,high,low_light_classroom,0.36679295,0.0021941254,5.529661e-07,0.6136284,1.6385265e-10,0.00014090152,0.017243112
P01,64,high,low_light_classroom,0.19513752,0.00040660895,2.396304e-07,0.7700168,2.2499544e-10,0.0013004091,0.03313844
P01,65,high,low_light_classroom,0.24174061,0.0004827012,1.9604195e-07,0.7176767,3.522311e-10,0.0015855186,0.0385143
P01,66,high,low_light_classroom,0.0027301935,0.019087277,0.0025484527,0.001742002,6.8421815e-07,3.2839038e-05,0.9738586
P01,67,high,low_light_classroom,0.10933542,0.00030735225,2.164e-07,0.81940097,6.887459e-10,0.005018551,0.06593755
P01,68,high,low_light_classroom,0.008667475,0.046975456,0.006238329,0.0036316975,5.9521385e-06,9.011575e-05,0.93439096
P01,69,high,low_light_classroom,0.8329599,3.739201e-05,3.9408232e-07,0.058954477,7.767323e-10,0.0004148647,0.107633
