participant_id,frame_id,cognitive_load_label,environment_info,happy,sad,angry,fear,disgust,surprise,neutral
P01,0,low,dim_light_classroom,2.0404348e-05,0.0012768763,0.0002756665,0.0009841017,8.051205e-12,2.1265476e-05,0.99742174
P01,1,low,dim_light_classroom,0.00051440793,0.038254485,0.0064235143,0.00456429,2.1505308e-07,1.3312998e-05,0.9502298
P01,2,low,dim_light_classroom,0.00043174488,0.020212423,0.0046306015,0.003402738,6.084811e-08,3.486176e-05,0.9712876
P01,3,low,dim_light_classroom,0.0008995822,0.0032995688,0.0033221215,0.00544146,1.1496507e-09,0.00088022964,0.98615706
P01,4,low,dim_light_classroom,0.0006020229,0.020890268,0.016045311,0.010126072,1.5006314e-07,0.00031830647,0.95201784
P01,5,low,dim_light_classroom,0.002044296,0.006605204,0.010386046,0.017986888,1.9975465e-08,0.004375877,0.9586017
P01,6,low,dim_light_classroom,0.000993939,0.01781855,0.020725852,0.01993069,1.2468699e-07,0.0010230293,0.93950784
P01,7,low,dim_light_classroom,0.0005823626,0.03536297,0.01830862,0.01606565,3.4542106e-07,0.00019513303,0.92948496
P01,8,low,dim_light_classroom,0.0019193871,0.03252328,0.044829413,0.05589146,3.1877607e-07,0.0023641782,0.862472
P01,9,low,dim_light_classroom,0.0003644219,0.0112834945,0.0065332223,0.010078725,1.2300151e-08,0.0002773934,0.9714627
P01,10,low,dim_light_classroom,0.0004640452,0.012925689,0.0075876433,0.015385317,1.1944581e-08,0.00040603272,0.9632312
P01,11,low,dim_light_classroom,0.00048408177,0.013029678,0.0072134607,0.014660543,1.9978211e-08,0.00027976994,0.9643325
P01,12,low,dim_light_classroom,0.00022139361,0.00763792,0.0012661797,0.008467703,4.0426204e-10,9.183169e-05,0.9823149
P01,13,low,dim_light_classroom,5.6972407e-05,0.007885316,0.0008388009,0.0024600688,8.5939665e-11,9.496199e-06,0.9887494
P01,14,low,dim_light_classroom,3.75038e-05,0.0035277188,0.00052662176,0.0010484477,7.198343e-11,9.180243e-06,0.9948505
P01,15,low,dim_light_classroom,0.00012867112,0.011765039,0.0036326325,0.003153384,3.348215e-08,2.1972031e-05,0.98129827
P01,16,low,dim_light_classroom,0.00025879787,0.032562345,0.0069285817,0.0072233253,1.7637907e-07,3.131811e-05,0.9529955
P01,17,low,dim_light_classroom,1.902866e-05,0.0012297867,0.000116072915,0.00035318622,2.6274011e-12,4.9995597e-06,0.99827695
P01,18,low,dim_light_classroom,0.00010848415,0.0014715005,0.00014263685,0.0006826674,9.852527e-12,2.470864e-05,0.99757
P01,19,low,dim_light_classroom,9.6310774e-05,0.0021549098,0.00063359947,0.0014470216,1.7200438e-10,6.0485727e-05,0.9956077
P01,20,low,dim_light_classroom,0.0024397317,0.011105998,0.00052640354,0.0055597792,1.1770787e-09,0.00015871572,0.98020935
P01,21,low,dim_light_classroom,0.0006767835,0.037706845,0.0011927042,0.004678554,7.0923143e-09,1.4411206e-05,0.9557307
P01,22,low,dim_light_classroom,7.9693964e-05,0.0029869608,7.52322e-05,0.00027669373,2.6893564e-11,4.9912765e-06,0.9965765
P01,23,low,dim_light_classroom,0.0027062183,0.007814715,5.777978e-05,0.002235321,5.8559984e-12,1.4455818e-05,0.9871714
P01,24,low,dim_light_classroom,1.1305752e-05,0.00033283542,5.7429334e-06,2.6636466e-05,8.86112e-14,1.5547355e-06,0.999622
P01,25,low,dim_light_classroom,0.0267326,0.22693175,0.0022530353,0.013217825,4.8569373e-08,3.5564644e-05,0.7308292
P01,26,low,dim_light_classroom,0.0026968247,0.023097334,0.0019858917,0.0011297689,1.0999241e-08,0.00042165362,0.9706685
P01,27,low,dim_light_classroom,0.011081407,0.09554436,0.0036323206,0.012341724,2.1538732e-07,0.0014039439,0.875996
P01,28,low,dim_light_classroom,0.004869511,0.0601423,0.00049550866,0.0020310788,6.126813e-10,1.3667465e-05,0.9324479
P01,29,low,dim_light_classroom,0.026971733,0.3142047,0.005445721,0.012328374,1.2992975e-07,9.05087e-05,0.64095885
P01,30,low,dim_light_classroom,0.00029213517,0.064282134,0.00059289596,0.0021094729,7.0361167e-10,1.7301192e-06,0.9327216
P01,31,low,dim_light_classroom,5.781812e-05,0.012682068,0.0015093536,0.0015421275,1.13674705e-08,4.1807602e-06,0.9842045
P01,32,low,dim_light_classroom,7.769215e-06,0.0028068768,0.0003266643,0.00022376556,1.0986644e-10,1.6617247e-07,0.9966347
P01,33,low,dim_light_classroom,1.894108e-05,0.0046631466,0.00024878106,0.00020499136,1.5152525e-10,1.7748232e-07,0.99486387
P01,34,low,dim_light_classroom,2.9287301e-05,0.022325454,0.0016821946,0.0017508881,6.825638e-09,9.50034e-07,0.9742113
P01,35,low,dim_light_classroom,0.00021566011,0.0137763675,0.0008000833,0.0011212092,5.372056e-09,3.2988619e-06,0.9840834
P01,36,low,dim_light_classroom,1.0958872e-05,0.004147382,0.00047785445,0.00050611125,1.349127e-10,3.853095e-07,0.9948573
P01,37,low,dim_light_classroom,2.314525e-05,0.0038947957,0.00030778596,0.0005434193,3.5894568e-10,9.0584996e-07,0.99522996
P01,38,low,dim_light_classroom,5.2333025e-06,0.0036844611,0.00050494855,0.00030676697,1.8792529e-10,2.55929e-07,0.9954983
P01,39,low,dim_light_classroom,2.3054436e-05,0.0031312176,0.0002168201,0.0003110616,2.3461041e-10,9.667184e-07,0.9963169
P01,40,low,dim_light_classroom,7.605388e-06,0.0022632908,0.00036931998,0.00013664283,1.2550333e-10,2.8532594e-07,0.9972229
P01,41,low,dim_light_classroom,0.0012138581,0.13382058,0.04922483,0.031652924,4.4965213e-06,0.0020706656,0.7820127
P01,42,low,dim_light_classroom,0.00893067,0.06380552,0.010986937,0.04442995,1.4060497e-07,0.0077123637,0.86413443
P01,43,low,dim_light_classroom,0.00018662396,0.16112055,0.045458592,0.016780693,4.042886e-06,5.698449e-05,0.77639246
P01,44,low,dim_light_classroom,2.1503663e-05,0.01399583,0.0014874996,0.0015873903,1.1935832e-09,1.9956537e-06,0.9829058
P01,45,low,dim_light_classroom,8.751804e-05,0.05726757,0.0021364866,0.0047099856,1.9542545e-08,1.9931424e-06,0.93579644
P01,46,low,dim_light_classroom,0.001123699,0.034545835,0.00078958937,0.0046819854,1.1335629e-08,2.2122527e-05,0.9588368
P01,47,low,dim_light_classroom,0.3846698,0.070824824,0.0012904849,0.029998736,2.7558707e-08,4.1967694e-05,0.5131741
P01,48,low,dim_light_classroom,0.002577276,0.0101056285,0.00014273259,0.0014672506,2.7493029e-11,5.9440445e-06,0.98570114
P01,49,low,dim_light_classroom,0.000108439715,0.008078643,0.0013751122,0.0016959889,7.115147e-10,5.4725997e-06,0.9887363
P01,50,low,dim_light_classroom,1.9773832e-05,0.008022398,0.0021987974,0.0013904895,7.4126505e-09,4.1016956e-06,0.98836446
