participant_id,frame_id,cognitive_load_label,environment_info,happy,sad,angry,fear,disgust,surprise,neutral
P01,0,low,low_light_classroom,0.00029364,0.00044373132,0.00041864376,0.000881698,1.3560285e-10,0.0024042064,0.995558
P01,1,low,low_light_classroom,0.00018491382,0.0007788615,0.00025390805,0.0010691776,8.1079914e-11,0.0027639805,0.99494904
P01,2,low,low_light_classroom,0.00039345084,1.23283335e-05,8.5615175e-05,0.0026019574,4.2543426e-13,0.6148731,0.38203353
P01,3,low,low_light_classroom,0.00031379441,3.9114402e-05,7.363624e-05,0.0022663423,4.112835e-13,0.24034852,0.7569586
P01,4,low,low_light_classroom,0.00031379441,3.9114402e-05,7.363624e-05,0.0022663423,4.112835e-13,0.24034852,0.7569586
P01,5,low,low_light_classroom,0.0003831742,1.8257027e-05,0.00010485896,0.0017075533,4.8384165e-13,0.35351866,0.6442675
P01,6,low,low_light_classroom,0.00052127946,3.410774e-05,8.418231e-05,0.0017380777,9.0090934e-13,0.21851797,0.7791045
P01,7,low,low_light_classroom,0.00018914895,1.5148938e-06,4.4447934e-05,0.001096889,1.0915756e-13,0.9260609,0.072607055
P01,8,low,low_light_classroom,0.0005466544,7.0827873e-06,8.974661e-05,0.0019315807,4.4427702e-13,0.7111808,0.28624424
P01,9,low,low_light_classroom,0.00036176445,6.139846e-06,5.269707e-05,0.0014513091,7.5312654e-14,0.60548717,0.39264095
P01,10,low,low_light_classroom,7.151549e-05,0.0004279185,5.6040833e-05,0.00013303358,1.9256853e-11,7.728872e-05,0.99923414
P01,11,low,low_light_classroom,0.0002676034,3.701627e-05,2.153183e-05,0.00032583447,2.4099765e-13,0.011914095,0.987434
P01,12,low,low_light_classroom,0.0002676034,3.701627e-05,2.153183e-05,0.00032583447,2.4099765e-13,0.011914095,0.987434
P01,13,low,low_light_classroom,0.00060348096,2.7657145e-05,9.1966205e-05,0.00091602036,7.5984314e-13,0.12739715,0.87096375
P01,14,low,low_light_classroom,0.0011863459,2.865357e-05,9.164839e-05,0.0017660783,8.605974e-13,0.29914021,0.6977871
P01,15,low,low_light_classroom,0.0013477207,3.309564e-06,9.715653e-05,0.0023876964,1.870788e-12,0.91259336,0.083570816
P01,16,low,low_light_classroom,0.0022683742,4.8211377e-06,6.966132e-05,0.0033260284,1.90647e-12,0.9191192,0.07521196
P01,17,low,low_light_classroom,0.0029880167,9.933254e-06,6.623064e-05,0.0020578103,7.125263e-13,0.5680973,0.42678073
P01,18,low,low_light_classroom,0.0021766266,1.8863316e-06,4.980765e-05,0.0016722295,5.72021e-13,0.9211123,0.07498711
P01,19,low,low_light_classroom,0.012157429,0.00016226993,0.001019219,0.02183269,2.7342344e-09,0.7838217,0.18100668
P01,20,low,low_light_classroom,0.012157429,0.00016226993,0.001019219,0.02183269,2.7342344e-09,0.7838217,0.18100668
