participant_id,frame_id,cognitive_load_label,environment_info,happy,sad,angry,fear,disgust,surprise,neutral
P01,0,low,bright_light_classroom,2.3417166207461747e-06,0.0038985759015277566,0.0004109833052409175,0.0016207122045807365,5.0486377201582596e-08,3.497052584118899e-06,0.9940638538637074
P01,1,low,bright_light_classroom,1.7889416994876228e-05,0.005436302628368139,0.0006737212534062564,0.0007781973108649254,7.043488459146374e-09,1.523153173366154e-06,0.99309241771698
P01,2,low,bright_light_classroom,2.6742054615169764e-07,0.00356290047056973,0.0001746870402712375,0.001671448815613985,8.687837671494947e-10,1.4641250345448498e-06,0.9945892095565796
P01,3,low,bright_light_classroom,8.118308470254371e-07,0.0031432475407275505,9.900680290500562e-05,0.00041990078985942425,6.62644998704648e-11,4.341357901893877e-07,0.9963365797595287
P01,4,low,bright_light_classroom,4.0089129470288754e-05,0.05163296312093735,0.0027966538909822702,0.003477064659819007,9.481885143713953e-08,2.9895004445279483e-06,0.9420501589775085
P01,5,low,bright_light_classroom,0.0006516571738757193,0.01891866698861122,0.00039941040449775755,0.0018889253260567784,3.238480594802695e-09,5.990964382363018e-06,0.978135347366333
P01,6,low,bright_light_classroom,7.615519280079752e-06,0.026567045599222183,0.0018263420788571239,0.011487720534205437,1.2255038939201768e-07,9.807658898353111e-06,0.9601013660430908
P01,7,low,bright_light_classroom,2.559921462730903e-06,0.0027484860254393785,8.409857125755667e-05,0.00018162103533047016,1.0204676164395066e-11,8.205340850062897e-07,0.9969823960086828
P01,8,low,bright_light_classroom,6.819141387403988e-05,0.03279723422510828,0.000994250354014358,0.004878368519447358,4.889194407649707e-08,6.65330020277059e-06,0.9612552500519306
P01,9,low,bright_light_classroom,0.006943374820403744,0.31001468360511564,0.02128722831828763,0.012028185436319436,3.6744970573743915e-06,3.914644418318982e-05,0.6496836930324847
P01,10,low,bright_light_classroom,0.0004082416126038879,0.6045190095901489,0.35892245173454285,0.005942075978964567,6.6423340285837185e-06,2.2527308829012327e-05,0.03017900139093399
P01,11,low,bright_light_classroom,0.00039193188422359526,0.21333017945289612,0.7573524117469788,0.01831822283565998,5.178730333454951e-09,1.8653694496606477e-05,0.010588577017188072
P01,12,low,bright_light_classroom,0.0004809473757632077,0.653645396232605,0.16001072525978088,0.0035968811716884375,5.485049914266682e-11,4.833630100620212e-07,0.18226556479930878
P01,13,low,bright_light_classroom,0.0054165118808455395,0.5705042821469476,0.11026987345635136,0.00895137486317008,3.656124126435089e-06,6.559196872206963e-05,0.3047887268536524
P01,14,low,bright_light_classroom,0.004975452215278412,0.6430855563981004,0.146953689688884,0.01145704692835175,1.9859146598699282e-05,7.799254146688181e-05,0.1934304467952784
