participant_id,frame_id,cognitive_load_label,environment_info,happy,sad,angry,fear,disgust,surprise,neutral
P01,0,high,bright_light_classroom,0.024804442736771272,0.023691661205390763,0.8379655383804762,0.00022408975809043693,3.1070596411375487e-06,0.028452919629390217,0.08485823630441644
P01,1,high,bright_light_classroom,0.00031517467260580334,0.0383165189107083,0.0020615020896049847,0.000656366019057902,1.2404159179675801e-07,6.168695843865227e-06,0.9586441467576202
P01,2,high,bright_light_classroom,0.0010195051967197423,0.04991928265460936,0.001672533723447177,0.0002473037744361133,2.783462017683693e-09,3.329419827065325e-06,0.9471380177571753
P01,3,high,bright_light_classroom,3.017220296896994e-05,0.005949313752353191,0.00025269793695770204,6.653968011960387e-05,3.019158534289801e-10,1.474941313972522e-06,0.9936997890472412
P01,4,high,bright_light_classroom,0.00023444180260412395,0.013252456672489643,0.0005418187356553972,0.00011761680070776492,1.0460094596043135e-10,1.6930455331021221e-06,0.9858520030975342
P01,5,high,bright_light_classroom,0.00036482080775586574,0.03447538203294491,0.000752861114343421,0.0007357272839424271,9.77750119773724e-09,4.777767002241056e-06,0.9636663837830562
P01,6,high,bright_light_classroom,0.00020094831415917724,0.012287597171962261,0.0006321615073829889,2.6004356186604127e-05,6.932762003364346e-11,1.394789137521002e-06,0.9868518710136414
P01,7,high,bright_light_classroom,1.3778134593005545e-05,0.0026731555423104114,0.000291330501399651,2.9650951649810366e-06,4.2883177786713737e-13,2.5928906417399394e-07,0.9970184568144731
P01,8,high,bright_light_classroom,4.2605890976629467e-07,0.00030190200089155126,8.695419510580881e-06,1.7343956734924088e-07,7.300662790606185e-17,3.938790512720379e-08,0.9996887445820875
P01,9,high,bright_light_classroom,0.0005822553648613393,0.06992553919553757,0.008018821477890015,0.0014941237168386579,1.891092153982754e-07,1.1867302418977488e-05,0.9199672341346741
P01,10,high,bright_light_classroom,0.00013047968968749046,0.019051818177103996,0.0018084067851305008,0.0003772884083446115,4.165930533872597e-08,3.915728939318797e-06,0.9786280989646912
P01,11,high,bright_light_classroom,2.9863829695386812e-05,0.0011732104467228055,4.733318564831279e-05,1.9635122043837328e-06,8.859731694219487e-15,1.3471701265643787e-07,0.9987474679946899
P01,12,high,bright_light_classroom,4.353678222609858e-05,0.0035278890732957035,6.658114514091371e-05,1.3888053381074375e-05,1.6316935818915504e-13,5.636485876688788e-07,0.9963474874082223
P01,13,high,bright_light_classroom,4.929831266053952e-05,0.0028792251832783222,0.00010863231727853417,6.886344635859132e-06,1.1284767201637583e-13,3.064956786147377e-07,0.9969556331634521
P01,14,high,bright_light_classroom,9.776237129699439e-05,0.009658604860305786,0.0003092399856541306,4.1380470065632835e-05,7.576581029233864e-11,7.999428817129228e-07,0.9898922443389893
P01,15,high,bright_light_classroom,7.312397500959635e-05,0.0069992397427105744,0.0007871340381694757,1.9858370525469734e-05,1.4129433708951695e-11,7.871527046398475e-07,0.9921198482584863
P01,16,high,bright_light_classroom,3.534914867486805e-05,0.0023474660702049732,4.6892262616893277e-05,1.620403418201022e-05,1.656252283759041e-12,9.182897997561668e-07,0.9975531697273254
P01,17,high,bright_light_classroom,4.281731308960922e-05,0.002272322811984755,0.00011943438553726426,7.1060052790911175e-06,2.2267006704509722e-13,5.601060692372109e-07,0.9975577589938354
P01,18,high,bright_light_classroom,2.3788690668880008e-05,0.0013719107955694199,5.5224765674211085e-05,3.907108293788042e-06,1.6777574609553453e-13,3.337354996801878e-07,0.9985448122024536
P01,19,high,bright_light_classroom,7.904233858447462e-06,0.0016820798304921186,0.00011479196750407278,1.0438813085998943e-05,3.916824797074292e-12,1.2076050400384773e-06,0.9981835482339321
P01,20,high,bright_light_classroom,0.00032352516427636147,0.013127434998750687,0.0010482720099389553,0.00025202869437634945,2.264598730761236e-09,6.913487027304654e-07,0.9852480888366699
P01,21,high,bright_light_classroom,0.0009043421596288681,0.06742449104785919,0.0022943068761378527,0.0007842257036827505,5.0907168258618185e-08,6.814581865910441e-06,0.9285857677459717
P01,22,high,bright_light_classroom,1.4783004132948843e-05,0.0019407726343897145,8.615589039675331e-05,3.3025855217388103e-06,3.664392699220199e-14,1.582810984893696e-06,0.9979534146730202
P01,23,high,bright_light_classroom,0.015498481690883636,0.8192980885505676,0.07427777349948883,0.0177565049380064,7.134233783290256e-06,6.948154623387381e-05,0.07309254258871078
P01,24,high,bright_light_classroom,0.0030332899186760187,0.3682693541049957,0.5255071520805359,0.03887198492884636,0.00018296304915565997,6.618831685045734e-05,0.06406902521848679
P01,25,high,bright_light_classroom,0.01389257972047208,0.7117760605678595,0.112337141474315,0.03325253923252459,3.6062729453448845e-05,9.864789759830148e-05,0.12860699764531838
P01,26,high,bright_light_classroom,0.022172534838318825,0.49026021361351013,0.10880134999752045,0.01464164536446333,1.5505194141951506e-06,3.960532558267005e-05,0.36408311128616333
P01,27,high,bright_light_classroom,0.02090168123851307,0.5960004684925359,0.26648794212865484,0.0145919201279831,8.867551315364692e-05,3.09607549107059e-05,0.101898385697507
P01,28,high,bright_light_classroom,0.02674390508161844,0.3054743475287375,0.16586937497489151,0.00650068636246757,1.5570356745991194e-06,4.524288845466424e-05,0.4953648740488141
P01,29,high,bright_light_classroom,0.006205106619745493,0.29318079352378845,0.12411288172006607,0.004499452654272318,1.3681876225746237e-05,7.79543406679295e-05,0.5719100832939148
P01,30,high,bright_light_classroom,0.02819417603313923,0.5056419968605042,0.3968009352684021,0.005188324488699436,2.192734245909378e-05,3.241232116124593e-05,0.06412021815776825
P01,31,high,bright_light_classroom,0.020362488360704378,0.5008407830189725,0.4303430103846776,0.0026075718144241795,1.0961626288224324e-05,7.07467240564123e-06,0.045828057577841565
P01,32,high,bright_light_classroom,0.005289372371993803,0.22085195606064534,0.19468895761304839,0.0004416349665398131,6.635927403424047e-08,7.339722270458914e-06,0.5787206637096801
P01,33,high,bright_light_classroom,0.01207613293081522,0.3691108822822571,0.4893565773963928,0.00199802964925766,7.441085017489968e-06,2.8970418497920036e-05,0.1274220049381256
P01,34,high,bright_light_classroom,0.00930191483348608,0.4398106038570404,0.1972249448299408,0.0014983958099037409,1.7894974462251412e-06,1.3222533198131714e-05,0.3521491587162018
P01,35,high,bright_light_classroom,0.006238835398107767,0.30325081944465637,0.10150530934333801,0.0012750541791319847,9.008523193188012e-06,4.489275397645542e-06,0.5877164602279663
P01,36,high,bright_light_classroom,0.021032586693763733,0.29337507486343384,0.24037958681583405,0.003546482650563121,1.180302569991909e-05,1.3016938282817136e-05,0.4416414201259613
P01,37,high,bright_light_classroom,0.006975705735385418,0.20095358788967133,0.07025140523910522,0.0034541815984994173,1.315120971412398e-05,2.8771875804523006e-05,0.7183232307434082
P01,38,high,bright_light_classroom,0.0049056530670043156,0.1596787977601531,0.21694997346997577,0.0007057433572270444,1.7774829798524943e-07,4.87706243871223e-06,0.6177547433668681
